isbn,library_url,url_yn
0425179613,https://openlibrary.org/books/OL3580545M/It's_not_about_the_bike,1
0306814552,https://openlibrary.org/books/OL9455638M/23_Days_in_July,1
0671869205,https://openlibrary.org/books/OL14418487M/Truman,1
140009691X,https://openlibrary.org/books/OL23273016M/The_complete_stories_of_Truman_Capote,1
067960085X,https://openlibrary.org/books/OL1432121M/Breakfast_at_Tiffany's,1
0345478207,https://openlibrary.org/books/OL18336707M/Murder_at_the_Washington_Tribune,1
0449007383,https://openlibrary.org/books/OL7563221M/Murder_at_Ford's_Theatre,1
0679745645,https://openlibrary.org/books/OL1398712M/Other_voices_other_rooms,1
073933364X,https://openlibrary.org/books/OL7914913M/In_Cold_Blood,1
0684868768,https://openlibrary.org/books/OL7722820M/Emergence,1
0446671827,https://openlibrary.org/books/OL24872061M/Emergence,1
0553245015,https://openlibrary.org/books/OL7821904M/Emergence,1
0813527406,https://openlibrary.org/books/OL36849M/The_emergence_of_life_on_Earth,1
0684842572,https://openlibrary.org/books/OL7721794M/The_Ghost_Stories_of_Edith_Wharton,1
0940450313,https://openlibrary.org/books/OL2538849M/Novels,1
1883011949,https://openlibrary.org/books/OL6792480M/Collected_stories_1911-1937,1
0940450534,https://openlibrary.org/books/OL27941745M/Novellas_and_Other_Writings_(Backward_Glance_Ethan_Frome_Madame_de_Treymes_Mother's_Recompense_Old_N,1
0486420493,https://openlibrary.org/books/OL3953335M/The_house_of_mirth,1
0689304579,https://openlibrary.org/books/OL5056686M/Below_the_root.,1
0440802504,https://openlibrary.org/books/OL7522847M/Witches_of_Worm,1
0307236013,https://openlibrary.org/books/OL3434480M/The_deeper_meaning_of_liff,1
1597770078,https://openlibrary.org/books/OL8895216M/Dirk_Gently,1
0618056998,https://openlibrary.org/books/OL6784634M/The_letters_of_J.R.R._Tolkien,1
0618083553,https://openlibrary.org/books/OL7603610M/The_History_of_the_Lord_of_the_Rings,1
0395291305,https://openlibrary.org/books/OL17727814M/The_languages_of_Tolkien's_Middle-earth,1
0618574999,https://openlibrary.org/books/OL27039287M/The_Lord_of_the_Rings-_3_volumes_set,1
0618009361,https://openlibrary.org/books/OL40472M/Farmer_Giles_of_Ham,1
0670910619,https://openlibrary.org/books/OL3345609M/Matthew_Flinders'_cat,1
067002922X,https://openlibrary.org/books/OL7641129M/Whitethorn,1
0140271570,https://openlibrary.org/books/OL26177174M/Solomons_Song_Bk_3,1
0815319665,https://openlibrary.org/books/OL6782732M/Cold_counsel,1
0671792768,https://openlibrary.org/books/OL21745916M/Brave_companions,1
0671447548,https://openlibrary.org/books/OL24765122M/Mornings_on_horseback,1
0684813637,https://openlibrary.org/books/OL24753052M/John_Adams,1
0844662925,https://openlibrary.org/books/OL26840253M/Johnstown_Flood,1
0743262131,https://openlibrary.org/books/OL7947981M/The_Path_Between_the_Seas,1
0451188454,https://openlibrary.org/books/OL7573817M/The_Bone_Collector_(A_Lincoln_Rhyme_Novel),1
0340682116,no response found,0
8466305130,https://openlibrary.org/books/OL9133956M/El_coleccionista_de_huesos_(The_Bone_Collector),1
9626343583,https://openlibrary.org/books/OL9161038M/Moby_Dick,1
0763630187,https://openlibrary.org/books/OL16245825M/Moby-Dick_or_the_whale,1
0143058096,https://openlibrary.org/books/OL7361877M/Moby-Dick_(Penguin_Classics),1
1593080182,https://openlibrary.org/books/OL8870133M/Moby-Dick_(Barnes_Noble_Classics_Series)_(Barnes_Noble_Classics),1
0415247713,https://openlibrary.org/books/OL3672110M/A_Routledge_literary_sourcebook_on_Herman_Melville's_Moby-Dick,1
0192781537,https://openlibrary.org/books/OL25761739M/Moby_Dick_or_The_white_whale,1
0701124229,no response found,0
0919123708,https://openlibrary.org/books/OL626191M/Melville's_Moby-Dick,1
019274156X,https://openlibrary.org/books/OL665436M/Moby_Dick_or_The_white_whale,1
0671463713,https://openlibrary.org/books/OL11072105M/Moby_Dick_(abridged),1
0252063023,https://openlibrary.org/books/OL1718704M/Melville_and_the_politics_of_identity,1
0700607420,no response found,0
0006531202,https://openlibrary.org/books/OL7259690M/In_the_Heart_of_the_Sea,1
0515139734,https://openlibrary.org/books/OL22716725M/Double_tap,1
0515121495,https://openlibrary.org/books/OL18333799M/The_list.,1
0061020613,https://openlibrary.org/books/OL7286696M/Witches_Abroad,1
0812967054,https://openlibrary.org/books/OL3563670M/The_innocents_abroad_or_The_new_pilgrims'_progress,1
1854583522,https://openlibrary.org/books/OL8990137M/Teaching_English_Abroad,1
0862921473,https://openlibrary.org/books/OL16662823M/Select_poems,1
0674996232,https://openlibrary.org/books/OL17550594M/Hesiod,1
0393977617,https://openlibrary.org/books/OL3561305M/Death_and_the_king's_horseman,1
0060654856,https://openlibrary.org/books/OL673733M/Learning_to_love,1
0451528557,https://openlibrary.org/books/OL24328642M/The_Time_Machine,1
0141439971,https://openlibrary.org/books/OL22620638M/TIME_MACHINE_ED._BY_PATRICK_PARRINDER.,1
0743487737,https://openlibrary.org/books/OL3328154M/The_time_machine,1
0975579908,https://openlibrary.org/books/OL8585750M/The_Time_Machine_Did_It,1
157174102X,https://openlibrary.org/books/OL8731936M/The_Ultimate_Time_Machine,1
0439436540,https://openlibrary.org/books/OL7512934M/Time_Machine_The_(sch_Cl)_(Scholastic_Classics),1
1842124021,https://openlibrary.org/books/OL8924122M/Complete_Short_Stories_of_H._G._Wells,1
0812970756,https://openlibrary.org/books/OL3694193M/Selected_stories_of_H.G._Wells,1
0141441119,https://openlibrary.org/books/OL22621533M/TONO-BUNGAY_ED._BY_PATRICK_PARRINDER.,1
0307264890,https://openlibrary.org/books/OL17206668M/The_name_of_the_rose,1
0824512596,https://openlibrary.org/books/OL3704685M/In_the_name_of_Jesus,1
1400083117,https://openlibrary.org/books/OL8364293M/Blood_Done_Sign_My_Name,1
0156007754,https://openlibrary.org/books/OL26368537M/Blindness,1
0156001411,https://openlibrary.org/books/OL1094999M/The_Gospel_according_to_Jesus_Christ,1
0156010593,https://openlibrary.org/books/OL15505236M/All_the_names,1
0156013037,no response found,0
0156005204,https://openlibrary.org/books/OL18370866M/Baltasar_and_Blimunda,1
0156028794,https://openlibrary.org/books/OL22597233M/The_cave,1
0156004011,https://openlibrary.org/books/OL22852725M/The_stone_raft,1
1860465021,https://openlibrary.org/books/OL8626156M/Year_of_the_Death_of_Ricardo_Reis,1
8466312803,https://openlibrary.org/books/OL9134029M/El_Hombre_Duplicado_the_Double_(Punto_de_Lectura),1
8466314741,https://openlibrary.org/books/OL9134046M/Ensayo_Sobre_la_Lucidez_Awakening,1
846630679X,https://openlibrary.org/books/OL9133972M/La_caverna_A_caverna,1
0156006243,https://openlibrary.org/books/OL22958650M/The_history_of_the_siege_of_Lisbon,1
9587043642,https://openlibrary.org/books/OL9151033M/Las_intermitencias_de_la_muerte,1
089009389X,https://openlibrary.org/books/OL20932596M/The_treasured_writings_of_Kahlil_Gibran.,1
000100039X,https://openlibrary.org/books/OL9209064M/The_Prophet,1
0394448049,https://openlibrary.org/books/OL22366102M/A_tear_and_a_smile,1
0143036386,https://openlibrary.org/books/OL23100017M/On_the_road,1
0141182679,https://openlibrary.org/books/OL22464055M/On_the_road,1
0375711163,https://openlibrary.org/books/OL7426617M/de_Kooning,1
382960226X,https://openlibrary.org/books/OL17217635M/Willem_de_Kooning,1
0679725407,https://openlibrary.org/books/OL7699849M/Ake,1
0233989781,https://openlibrary.org/books/OL9560890M/Interpreters,1
0199110832,https://openlibrary.org/books/OL18362983M/The_lion_and_the_jewel,1
0143034545,https://openlibrary.org/books/OL7361450M/Ready_for_Anything,1
0807744689,https://openlibrary.org/books/OL9807837M/The_Facilitator's_Book_of_Questions,1
0195137892,https://openlibrary.org/books/OL7389293M/Sun_Tzu_and_the_Art_of_Business,1
0071460829,https://openlibrary.org/books/OL3429481M/Marketing_warfare,1
0316346624,https://openlibrary.org/books/OL21594367M/The_tipping_point,1
0786887176,https://openlibrary.org/books/OL8143516M/Unleashing_the_Ideavirus,1
0060521996,https://openlibrary.org/books/OL21170033M/The_innovator's_dilemma,1
0141439564,https://openlibrary.org/books/OL3706634M/Great_expectations,1
0192833596,https://openlibrary.org/books/OL7384012M/Great_Expectations_(Oxford_World's_Classics),1
0393960692,https://openlibrary.org/books/OL1562030M/Great_expectations,1
0664241581,https://openlibrary.org/books/OL21583868M/Luther_and_Erasmus.,1
0060935464,https://openlibrary.org/books/OL3940594M/To_Kill_a_Mockingbird,1
0060888695,https://openlibrary.org/books/OL9238327M/To_Kill_a_Mockingbird,1
044508376X,https://openlibrary.org/books/OL27542382M/To_Kill_a_Mockingbird,1
0061205699,https://openlibrary.org/books/OL9243795M/To_Kill_a_Mockingbird_(slipcased_edition),1
0553381342,https://openlibrary.org/books/OL7826526M/The_Bonfire_of_the_Vanities,1
0761501665,https://openlibrary.org/books/OL791707M/The_wealthy_barber,1
0773762167,https://openlibrary.org/books/OL8080202M/The_Wealthy_Barber,1
0486287599,https://openlibrary.org/books/OL813807M/A_modest_proposal_and_other_satirical_works,1
1416500391,https://openlibrary.org/books/OL8456517M/Gulliver's_Travels_and_A_Modest_Proposal,1
1556434952,https://openlibrary.org/books/OL3290799M/Empire_2.0,1
0940450771,https://openlibrary.org/books/OL1401333M/Collected_travel_writings,1
0192834428,https://openlibrary.org/books/OL7384051M/The_Bostonians_(Oxford_World's_Classics),1
1931082308,https://openlibrary.org/books/OL3562699M/Novels_1896-1899,1
193108288X,https://openlibrary.org/books/OL3425833M/Novels_1901-1902,1
1883011094,https://openlibrary.org/books/OL23262299M/Complete_stories_1892-1898,1
1590171624,https://openlibrary.org/books/OL3399446M/The_New_York_stories_of_Henry_James,1
0140424385,https://openlibrary.org/books/OL19717213M/The_Canterbury_Tales,1
019283360X,https://openlibrary.org/books/OL7384013M/The_Canterbury_Tales_(Oxford_World's_Classics),1
014042234X,https://openlibrary.org/books/OL7354578M/The_Canterbury_Tales,1
0812000390,https://openlibrary.org/books/OL22277049M/Chaucer's_Canterbury_tales_(selected),1
0198711557,https://openlibrary.org/books/OL22129499M/The_Canterbury_tales,1
0140444084,https://openlibrary.org/books/OL18507664M/Love_visions,1
0671475029,https://openlibrary.org/books/OL7648503M/The_Canterbury_Tales_of_Geoffrey_Chaucer,1
0395290317,https://openlibrary.org/books/OL2748134M/The_Riverside_Chaucer,1
0140150811,https://openlibrary.org/books/OL16737107M/The_portable_Chaucer,1
0142001619,https://openlibrary.org/books/OL3318987M/Salt,1
0689834195,https://openlibrary.org/books/OL7729439M/Salt_in_His_Shoes,1
0618446885,https://openlibrary.org/books/OL25935305M/The_Book_of_Salt,1
039475526X,https://openlibrary.org/books/OL2049563M/Cities_of_salt,1
0553580078,https://openlibrary.org/books/OL24224658M/The_years_of_rice_and_salt,1
0805202412,https://openlibrary.org/books/OL21155050M/Illuminations,1
0300115865,https://openlibrary.org/books/OL22758896M/Saul_Steinberg,1
1568813074,https://openlibrary.org/books/OL8690787M/Advanced_Global_Illumination,1
074754655X,https://openlibrary.org/books/OL7961885M/Snow_Falling_on_Cedars,1
1558745157,https://openlibrary.org/books/OL671621M/The_lost_boy,1
0060515198,https://openlibrary.org/books/OL22236487M/Anansi_boys,1
0805061835,https://openlibrary.org/books/OL15467981M/Real_boys,1
0060987049,https://openlibrary.org/books/OL14438854M/Microserfs,1
0007179812,https://openlibrary.org/books/OL7263369M/Microserfs,1
0006548598,https://openlibrary.org/books/OL27284244M/Microserfs,1
0262632551,https://openlibrary.org/books/OL25962356M/The_Language_Of_New_Media,1
0415283043,https://openlibrary.org/books/OL17092271M/New_media_language,1
0684832402,https://openlibrary.org/books/OL24204983M/The_denial_of_death,1
0060838655,https://openlibrary.org/books/OL20946112M/A_People’s_History_of_the_United_States,1
1565848268,https://openlibrary.org/books/OL15448263M/A_people's_history_of_the_United_States,1
1565847253,no response found,0
0500203474,https://openlibrary.org/books/OL18185405M/Graphic_design,1
0822318644,https://openlibrary.org/books/OL983256M/Immigrant_acts,1
0140135154,https://openlibrary.org/books/OL16996568M/Ways_of_seeing,1
039574010X,https://openlibrary.org/books/OL7467759M/The_Old_Way_of_Seeing,1
006091307X,https://openlibrary.org/books/OL18357210M/The_crying_of_lot_49,1
0425181642,https://openlibrary.org/books/OL18353662M/E_mc_super_2,1
0307237206,https://openlibrary.org/books/OL15609956M/Passionate_minds,1
094089548X,https://openlibrary.org/books/OL3553535M/Christian_mythmakers,1
0440936853,https://openlibrary.org/books/OL18616949M/A_house_like_a_lotus.,1
0739439707,https://openlibrary.org/books/OL7916435M/The_Time_Quartet,1
0877887268,https://openlibrary.org/books/OL1720920M/The_rock_that_is_higher,1
0877880204,https://openlibrary.org/books/OL43127M/A_full_house,1
0062545035,https://openlibrary.org/books/OL22466017M/A_circle_of_quiet,1
0521639875,https://openlibrary.org/books/OL373414M/The_birth_of_tragedy_and_other_writings,1
0385092105,https://openlibrary.org/books/OL1871003M/The_birth_of_tragedy_and_The_genealogy_of_morals,1
1419154079,https://openlibrary.org/books/OL8472531M/The_Birth_Of_Tragedy,1
0140433392,https://openlibrary.org/books/OL1177924M/The_birth_of_tragedy_out_of_the_spirit_of_music,1
0283352558,https://openlibrary.org/books/OL5717770M/The_life_and_death_of_Carthage,1
0195114159,https://openlibrary.org/books/OL7388208M/The_Tragedy_of_Pudd'nhead_Wilson_and_the_Comedy_Those_Extraordinary_Twins_(1894)_(The_Oxford_Mark_Tw,1
140015068X,https://openlibrary.org/books/OL9494549M/The_Tragedy_of_Pudd'nhead_Wilson,1
0060734019,https://openlibrary.org/books/OL7280582M/Bridge_to_Terabithia,1
0439366771,https://openlibrary.org/books/OL7512321M/Bridge_to_Terabithia,1
0440841216,no response found,0
0439271711,https://openlibrary.org/books/OL7511498M/Literature_Circle_Guides,1
0380652196,https://openlibrary.org/books/OL7432231M/The_Great_Gilly_Hopkins,1
0618654798,https://openlibrary.org/books/OL24745225M/Bread_and_roses_too,1
0066239427,https://openlibrary.org/books/OL3676275M/Blueberries_for_the_Queen,1
0525464824,https://openlibrary.org/books/OL22465250M/The_invisible_child,1
1559704640,https://openlibrary.org/books/OL361832M/A_short_history_of_decay,1
078690206X,https://openlibrary.org/books/OL1125917M/Scholar_of_decay,1
0452284937,https://openlibrary.org/books/OL24952237M/Girl_with_a_pearl_earring,1
0452287022,https://openlibrary.org/books/OL23243854M/Girl_with_a_pearl_earring,1
0006513204,https://openlibrary.org/books/OL16311053M/Girl_with_a_pearl_earring,1
0385415605,https://openlibrary.org/books/OL1869159M/The_golden_tulip,1
052594978X,https://openlibrary.org/books/OL17865892M/Burning_bright,1
0452283205,https://openlibrary.org/books/OL24237668M/Falling_angels,1
0452284449,https://openlibrary.org/books/OL24376662M/The_virgin_blue,1
0965903532,no response found,0
3471772537,https://openlibrary.org/books/OL12733202M/Wenn_Engel_fallen._Roman.,1
1857093313,https://openlibrary.org/books/OL8998333M/Tom_Hunter,1
1421506130,https://openlibrary.org/books/OL22759907M/Bleach.,1
1591164419,https://openlibrary.org/books/OL25665637M/Bleach_Volume_1,1
1421506122,https://openlibrary.org/books/OL22759906M/Bleach.,1
1421502712,https://openlibrary.org/books/OL22759897M/Bleach.,1
1421504030,https://openlibrary.org/books/OL22759900M/Bleach_vol_12,1
4088736214,https://openlibrary.org/books/OL9030310M/Death_Note_Vol._1_(Japanese),1
4088736710,https://openlibrary.org/books/OL9030322M/Death_Note_Vol._4_(Japanese),1
4088736524,https://openlibrary.org/books/OL9030319M/Death_Note_Vol._3_(Japanese),1
0263755819,https://openlibrary.org/books/OL10280657M/The_Love_Artist,1
0373028601,https://openlibrary.org/books/OL10691555M/Love_Artist,1
0307277763,https://openlibrary.org/books/OL9629917M/Perfume,1
3257228007,https://openlibrary.org/books/OL15391775M/Das_Parfum,1
0747534934,https://openlibrary.org/books/OL26843192M/Three_Stories_and_a_Reflection,1
0140105832,https://openlibrary.org/books/OL7347731M/The_Pigeon_(International_Writers),1
0747566755,https://openlibrary.org/books/OL24749881M/The_story_of_Mr_Sommer,1
4088732138,https://openlibrary.org/books/OL9030233M/Bleach_Volume_1_(Japanese_Edition),1
2723442276,https://openlibrary.org/books/OL8933764M/Bleach_Tome_1_(French_Edition),1
3452200131,no response found,0
0440410258,https://openlibrary.org/books/OL846830M/Escape_from_Fire_Mountain,1
0440229359,https://openlibrary.org/books/OL23247155M/How_Angel_Peterson_got_his_name_and_other_outrageous_tales_about_extreme_sports,1
0440419670,https://openlibrary.org/books/OL24222507M/Tucket's_travels,1
0306801450,https://openlibrary.org/books/OL4262117M/Chicago_blues,1
0156001454,https://openlibrary.org/books/OL17728914M/Winterdance,1
0385321988,https://openlibrary.org/books/OL804803M/Brian's_winter,1
0375757325,https://openlibrary.org/books/OL6791338M/Robinson_Crusoe,1
0141439823,https://openlibrary.org/books/OL3777980M/Robinson_Crusoe,1
0393964523,https://openlibrary.org/books/OL1404104M/Robinson_Crusoe,1
0760704023,https://openlibrary.org/books/OL8012171M/Robinson_Crusoe_(Barnes_Nobles_Classics),1
0689844085,https://openlibrary.org/books/OL3582732M/Robinson_Crusoe,1
1587263882,https://openlibrary.org/books/OL8823797M/Robinson_Crusoe,1
0486404889,https://openlibrary.org/books/OL389365M/A_general_history_of_the_pyrates,1
0520238958,https://openlibrary.org/books/OL7711719M/Huck_Finn_and_Tom_Sawyer_among_the_Indians,1
1555176801,https://openlibrary.org/books/OL3577590M/Huck_Finn_Tom_Sawyer_among_the_Indians,1
1883011884,https://openlibrary.org/books/OL51837M/Huck_Finn_Pudd'nhead_Wilson_No._44_the_mysterious_stranger_and_other_writings,1
0142437174,https://openlibrary.org/books/OL3565416M/The_Adventures_of_Huckleberry_Finn,1
0486443221,https://openlibrary.org/books/OL26479192M/Adventures_of_Huckleberry_Finn,1
0375757376,https://openlibrary.org/books/OL3945688M/Adventures_of_Huckleberry_Finn,1
0393020398,https://openlibrary.org/books/OL3946151M/The_Annotated_Huckleberry_Finn,1
0486406644,https://openlibrary.org/books/OL42679M/The_wit_and_wisdom_of_Mark_Twain,1
0520242459,https://openlibrary.org/books/OL3680446M/Mark_Twain's_helpful_hints_for_good_living,1
0553211951,https://openlibrary.org/books/OL22786644M/The_complete_short_stories_of_Mark_Twain,1
0060955422,https://openlibrary.org/books/OL24548018M/The_Autobiography_of_Mark_Twain,1
0940450739,https://openlibrary.org/books/OL27751267M/Collected_Tales_Sketches_Speeches_Essays,1
1594481776,https://openlibrary.org/books/OL8876282M/The_Kite_Runner,1
8777147200,https://openlibrary.org/books/OL9171072M/Drage_Loberen,1
0060594527,https://openlibrary.org/books/OL3304075M/Lost_horizon,1
1589199502,https://openlibrary.org/books/OL3704422M/Louisa_May_Alcott's_Christmas_treasury,1
0688151329,https://openlibrary.org/books/OL767067M/Behind_a_mask,1
0671019872,https://openlibrary.org/books/OL88358M/My_secret_garden,1
0517189607,https://openlibrary.org/books/OL7680688M/Secret_Garden_(Children's_Classics),1
0451528832,https://openlibrary.org/books/OL3567168M/The_secret_garden,1
1402713193,https://openlibrary.org/books/OL3293759M/The_secret_garden,1
0142437050,https://openlibrary.org/books/OL7360991M/The_Secret_Garden_(Penguin_Classics),1
0142437018,https://openlibrary.org/books/OL3947997M/A_little_princess,1
0060277408,https://openlibrary.org/books/OL362253M/The_secret_garden_cookbook,1
0465081452,https://openlibrary.org/books/OL3676257M/Basic_economics,1
0465002609,https://openlibrary.org/books/OL24608330M/Basic_economics,1
1594030863,https://openlibrary.org/books/OL8875281M/Black_Rednecks_and_White_Liberals,1
0465081436,https://openlibrary.org/books/OL7594031M/Applied_Economics,1
0465037380,https://openlibrary.org/books/OL609837M/Knowledge_and_decisions,1
0465081428,https://openlibrary.org/books/OL3950793M/A_conflict_of_visions,1
0345277600,https://openlibrary.org/books/OL22218601M/Sir_Gawain_and_the_Green_Knight_Pearl_and_Sir_Orfeo,1
0744520053,no response found,0
0916856593,https://openlibrary.org/books/OL8338744M/Alcoholics_Anonymous_(English_Edition),1
1893007162,https://openlibrary.org/books/OL3958581M/Alcoholics_Anonymous,1
0960989862,https://openlibrary.org/books/OL1446230M/The_Twelve_steps_and_twelve_traditions_of_Overeaters_Anonymous.,1
0395530075,https://openlibrary.org/books/OL7466644M/The_Natural_Way_to_Draw,1
0618479031,https://openlibrary.org/books/OL7605445M/Natural_Health_Natural_Medicine,1
0374529388,https://openlibrary.org/books/OL3699611M/The_fixer,1
0374525757,no response found,0
0374504849,https://openlibrary.org/books/OL3696579M/The_assistant,1
0878054901,https://openlibrary.org/books/OL1888054M/Conversations_with_Bernard_Malamud,1
0374521026,https://openlibrary.org/books/OL7424196M/The_Tenants,1
0822219751,https://openlibrary.org/books/OL22379840M/Enchanted_April,1
345833422X,https://openlibrary.org/books/OL12727248M/April_May_und_June.,1
1420925431,https://openlibrary.org/books/OL8490129M/A_Room_With_a_View,1
0451521412,https://openlibrary.org/books/OL7576939M/A_Room_with_a_View_and_Howards_End_(Signet_Classics),1
0811202100,https://openlibrary.org/books/OL22308956M/E.M._Forster,1
0141441488,https://openlibrary.org/books/OL22738613M/The_longest_journey,1
0486424545,https://openlibrary.org/books/OL3567693M/Howards_end,1
0393310329,https://openlibrary.org/books/OL1736124M/Maurice,1
0156286513,https://openlibrary.org/books/OL7365922M/E._M._Forster,1
0141183357,https://openlibrary.org/books/OL7358954M/Howard's_End_(Penguin_Modern_Classics),1
0385314698,https://openlibrary.org/books/OL20764689M/The_sixteen_pleasures,1
1594200823,https://openlibrary.org/books/OL3431041M/The_Omnivore's_Dilemma,1
074326004X,https://openlibrary.org/books/OL24112936M/Assassination_Vacation,1
1594200939,https://openlibrary.org/books/OL3430497M/Revolutionary_characters,1
0439847796,https://openlibrary.org/books/OL7515888M/Rescue_(Kidnapped),1
0439651417,https://openlibrary.org/books/OL23998860M/Hunting_the_Hunter,1
0439651409,https://openlibrary.org/books/OL7514469M/On_The_Run_5,1
0380777584,https://openlibrary.org/books/OL7434436M/Runaway_Bride_(An_Avon_Romantic_Treasure),1
0226020452,https://openlibrary.org/books/OL4604972M/The_Bridge_on_the_Drina,1
1860460585,https://openlibrary.org/books/OL8626022M/The_Bridge_Over_the_Drina,1
0590430815,https://openlibrary.org/books/OL7887664M/Drina_Dances_Alone_(Drina_No_3),1
0750000333,https://openlibrary.org/books/OL22641779M/Drina_Dances_in_Paris,1
0750005947,https://openlibrary.org/books/OL22641776M/Drina_ballerina.,1
0590425587,https://openlibrary.org/books/OL7887492M/Drina_Dances_on_Stage_(Drina_No_4),1
225393321X,https://openlibrary.org/books/OL8888593M/Le_Pont_sur_la_Drina,1
0750012617,https://openlibrary.org/books/OL22384544M/Drina's_dancing_year.,1
0590425579,https://openlibrary.org/books/OL7887491M/Drina_Dances_Again_(Drina_No_5),1
0750012633,https://openlibrary.org/books/OL7970448M/Drina_Dances_in_Italy,1
3785533950,https://openlibrary.org/books/OL12911745M/Cindy_macht_ihren_Weg._LeseRiese.,1
3785530889,https://openlibrary.org/books/OL12911625M/Cindy_träumt_vom_Tanzen._LeseRiese.,1
0750002468,https://openlibrary.org/books/OL7970409M/Drina_Goes_on_Tour_(Drina_Books),1
0750002425,https://openlibrary.org/books/OL22393492M/Drina_dances_in_Madeira.,1
1904919103,https://openlibrary.org/books/OL8774137M/Selected_Writings_from_Protagoras_Republic_Phaedrus_and_Gorgias,1
1420926845,https://openlibrary.org/books/OL8490220M/Phaedrus_Apology_Crito_And_Symposium,1
0405048661,https://openlibrary.org/books/OL5289542M/The_Phaedrus_of_Plato.,1
0300044887,https://openlibrary.org/books/OL9308015M/The_Dialogues_of_Plato_Volume_1,1
8424908872,https://openlibrary.org/books/OL9118812M/Diálogos_II,1
0486427595,https://openlibrary.org/books/OL7638937M/Gorgias_and_Timaeus,1
0674993381,https://openlibrary.org/books/OL7694103M/Aristotle_Minor_Works,1
0872203603,https://openlibrary.org/books/OL375923M/Aristophanes_1,1
1420927329,no response found,0
0226307751,https://openlibrary.org/books/OL22179335M/Greek_tragedies.,1
0312304358,https://openlibrary.org/books/OL24214269M/Moloka'i,1
1416600302,https://openlibrary.org/books/OL8457615M/Teaching_with_the_Brain_in_Mind_Revised_2nd_Edition,1
1840466383,https://openlibrary.org/books/OL19290852M/Introducing_mind_brain,1
0553383825,https://openlibrary.org/books/OL7826627M/Eva_Luna,1
0743217187,https://openlibrary.org/books/OL3581905M/The_stories_of_Eva_Luna,1
007001356X,https://openlibrary.org/books/OL1099801M/Diez_Cuentos_de_Eva_Luna,1
8401381630,https://openlibrary.org/books/OL1673017M/Cuentos_de_Eva_Luna,1
0060816198,https://openlibrary.org/books/OL7282345M/El_Bosque_de_los_Pigmeos,1
006095129X,https://openlibrary.org/books/OL1275591M/De_amor_y_de_sombra,1
0061161535,https://openlibrary.org/books/OL15606718M/Inés_of_my_soul,1
0060951303,https://openlibrary.org/books/OL1275590M/La_casa_de_los_espíritus,1
0060951273,https://openlibrary.org/books/OL1275589M/El_plan_infinito,1
0060591714,https://openlibrary.org/books/OL7279425M/El_Reino_del_Dragon_de_Oro,1
0060535032,https://openlibrary.org/books/OL24745506M/City_of_the_beasts,1
0571219764,https://openlibrary.org/books/OL7858076M/Self,1
3100478258,https://openlibrary.org/books/OL22593857M/Schiffbruch_mit_Tiger,1
3518399608,https://openlibrary.org/books/OL9051294M/Die_Brücke_über_die_Drina.,1
0356166856,https://openlibrary.org/books/OL10688642M/Drina_Dances_Again,1
0750002441,https://openlibrary.org/books/OL22516523M/Drina_dances_in_Switzerland.,1
0399239987,https://openlibrary.org/books/OL3416385M/The_story_of_salt,1
0679643354,https://openlibrary.org/books/OL17202772M/Nonviolence,1
0345448197,https://openlibrary.org/books/OL3307346M/Boogaloo_on_2nd_Avenue,1
0140275010,https://openlibrary.org/books/OL7351951M/Cod,1
0345455827,https://openlibrary.org/books/OL9895140M/1968,1
0345448146,https://openlibrary.org/books/OL9447173M/A_Chosen_Few,1
0140298517,https://openlibrary.org/books/OL7352730M/The_Basque_History_of_the_World,1
0399234764,https://openlibrary.org/books/OL7471451M/The_Cod's_Tale,1
189044717X,https://openlibrary.org/books/OL8714522M/Open_City_6,1
0613359607,https://openlibrary.org/books/OL9894276M/Harry_Potter_y_la_piedra_filosofal,1
0141185473,https://openlibrary.org/books/OL6794224M/Angle_of_repose,1
0321344758,https://openlibrary.org/books/OL15976008M/Don't_make_me_think!,1
0349108390,https://openlibrary.org/books/OL9608088M/Generation_X,1
0060987324,https://openlibrary.org/books/OL16322978M/Girlfriend_in_a_coma,1
067976397X,https://openlibrary.org/books/OL18383717M/Corelli's_mandolin,1
0156030489,https://openlibrary.org/books/OL3414299M/Kiffe_kiffe_tomorrow,1
0060984384,https://openlibrary.org/books/OL7286065M/Our_Kind_of_People,1
0060184124,https://openlibrary.org/books/OL3430242M/The_senator_and_the_socialite,1
0815412185,https://openlibrary.org/books/OL3699931M/Temptations,1
0060837551,https://openlibrary.org/books/OL7282772M/The_Thorn_Birds,1
0751506001,no response found,0
0060510854,https://openlibrary.org/books/OL7277427M/Caesar,1
0380710846,https://openlibrary.org/books/OL7432700M/Caesar's_Women,1
0743286421,https://openlibrary.org/books/OL18211353M/On_off,1
0517201666,https://openlibrary.org/books/OL359490M/Three_complete_novels,1
0671024183,https://openlibrary.org/books/OL24214428M/Morgan's_run,1
0671024205,https://openlibrary.org/books/OL7644832M/The_October_Horse,1
068809368X,https://openlibrary.org/books/OL1876904M/The_first_man_in_Rome,1
038071082X,https://openlibrary.org/books/OL19904821M/The_grass_crown,1
0380711966,https://openlibrary.org/books/OL7432739M/Tim,1
0764586688,https://openlibrary.org/books/OL6799453M/CliffsNotes_O'Brien's_The_things_they_carried,1
1401308589,https://openlibrary.org/books/OL27279957M/The_Five_People_You_Meet_in_Heaven,1
